Date,Year,Region,Product_Category,Units_Sold,Unit_Price,Total_Sales
22-11-2023,2023,East,Solar Water Pumps,142,272.75,38730.5
23-11-2023,2023,Central,DC Breakers,377,1317.73,496784.21
23-11-2023,2023,East,Inverters,279,746.37,208237.23
23-11-2023,2023,West,Microinverters,152,818.78,124454.56
24-11-2023,2023,Central,Inverters,321,917.46,294504.66
24-11-2023,2023,West,Hybrid Inverters,477,826.3,394145.1
25-11-2023,2023,North,Microinverters,322,1328.48,427770.56
25-11-2023,2023,Central,Inverters,435,1447.47,629649.45
25-11-2023,2023,West,Solar Panels,366,982.03,359422.98
25-11-2023,2023,West,Solar Panels,150,262.86,39429
26-11-2023,2023,East,Monitoring Systems,102,952.71,97176.42
26-11-2023,2023,South,Microinverters,276,223.91,61799.16
26-11-2023,2023,North,Monitoring Systems,408,419.18,171025.44
26-11-2023,2023,South,Monitoring Systems,227,621.66,141116.82
26-11-2023,2023,East,PV Modules,73,443.04,32341.92
27-11-2023,2023,Central,Energy Storage Units,81,666.74,54005.94
27-11-2023,2023,South,Solar Panels,325,1081.61,351523.25
27-11-2023,2023,South,Batteries,373,602.94,224896.62
27-11-2023,2023,North,Microinverters,368,235.68,86730.24
27-11-2023,2023,South,Batteries,84,393.12,33022.08
28-11-2023,2023,West,Solar Cables,487,1257.17,612241.79
28-11-2023,2023,West,Charge Controllers,51,1328.14,67735.14
28-11-2023,2023,South,Solar Water Pumps,428,1122.57,480459.96
28-11-2023,2023,South,PV Modules,126,1466.55,184785.3
28-11-2023,2023,West,Smart Meters,403,970.51,391115.53
28-11-2023,2023,Central,DC Breakers,470,280.2,131694
29-11-2023,2023,West,Solar Lights,54,55.13,2977.02
29-11-2023,2023,Central,Solar Cables,28,640.66,17938.48
29-11-2023,2023,East,Solar Lights,86,1493.54,128444.44
30-11-2023,2023,West,Mounting Structures,353,466.34,164618.02
30-11-2023,2023,South,Energy Storage Units,371,142.67,52930.57
01-12-2023,2023,South,Inverters,240,135.57,32536.8
02-12-2023,2023,West,Solar Panels,213,197.85,42142.05
02-12-2023,2023,West,Solar Panels,376,99.89,37558.64
03-12-2023,2023,West,Smart Meters,331,350.82,116121.42
03-12-2023,2023,Central,Energy Storage Units,454,1020.75,463420.5
03-12-2023,2023,North,Microinverters,419,1202.88,504006.72
03-12-2023,2023,West,Batteries,128,84.48,10813.44
03-12-2023,2023,North,Monitoring Systems,269,1369.43,368376.67
04-12-2023,2023,East,Solar Panels,178,357.66,63663.48
04-12-2023,2023,West,Batteries,174,1446,251604
04-12-2023,2023,West,Charge Controllers,176,953.54,167823.04
04-12-2023,2023,North,Solar Lights,487,253.72,123561.64
04-12-2023,2023,South,Smart Meters,319,1480.23,472193.37
04-12-2023,2023,North,Mounting Structures,161,1277.1,205613.1
04-12-2023,2023,Central,Hybrid Inverters,483,88.07,42537.81
04-12-2023,2023,East,Solar Lights,84,693.89,58286.76
04-12-2023,2023,Central,Solar Panels,411,247.12,101566.32
05-12-2023,2023,East,DC Breakers,69,1264.75,87267.75
05-12-2023,2023,Central,Charge Controllers,391,204.35,79900.85
05-12-2023,2023,East,Batteries,237,1291.41,306064.17
05-12-2023,2023,Central,Solar Cables,237,1051.67,249245.79
05-12-2023,2023,East,Solar Panels,111,665.73,73896.03
05-12-2023,2023,East,Microinverters,107,991.81,106123.67
05-12-2023,2023,West,Energy Storage Units,170,1472.22,250277.4
05-12-2023,2023,Central,Smart Meters,447,735.82,328911.54
05-12-2023,2023,East,PV Modules,138,1055.84,145705.92
06-12-2023,2023,West,DC Breakers,51,402.35,20519.85
06-12-2023,2023,East,Batteries,227,441.5,100220.5
06-12-2023,2023,South,Solar Panels,265,413.93,109691.45
07-12-2023,2023,North,Batteries,179,1386.77,248231.83
07-12-2023,2023,North,Energy Storage Units,90,241.88,21769.2
08-12-2023,2023,East,PV Modules,131,701.48,91893.88
08-12-2023,2023,Central,Charge Controllers,213,163.17,34755.21
08-12-2023,2023,South,Monitoring Systems,53,548.38,29064.14
08-12-2023,2023,Central,Batteries,336,1122.31,377096.16
09-12-2023,2023,East,Charge Controllers,76,511.4,38866.4
09-12-2023,2023,North,Solar Lights,186,481.11,89486.46
09-12-2023,2023,Central,Solar Water Pumps,478,337.62,161382.36
09-12-2023,2023,East,Solar Water Pumps,349,60.74,21198.26
09-12-2023,2023,Central,PV Modules,419,1301.85,545475.15
10-12-2023,2023,West,Monitoring Systems,338,157.11,53103.18
10-12-2023,2023,Central,Batteries,180,1414.82,254667.6
11-12-2023,2023,West,Solar Lights,69,1464.39,101042.91
11-12-2023,2023,Central,DC Breakers,464,882.18,409331.52
11-12-2023,2023,West,Batteries,250,416.22,104055
11-12-2023,2023,North,Smart Meters,273,701.43,191490.39
12-12-2023,2023,East,Solar Panels,212,460.18,97558.16
12-12-2023,2023,West,Mounting Structures,92,1301.04,119695.68
12-12-2023,2023,South,PV Modules,221,1387.88,306721.48
12-12-2023,2023,Central,PV Modules,327,587.79,192207.33
12-12-2023,2023,South,Charge Controllers,4,767.17,3068.68
12-12-2023,2023,Central,DC Breakers,482,797.47,384380.54
12-12-2023,2023,North,Monitoring Systems,314,471.65,148098.1
13-12-2023,2023,South,Solar Panels,210,1114.52,234049.2
13-12-2023,2023,North,Solar Water Pumps,262,1262.21,330699.02
13-12-2023,2023,Central,Inverters,308,578.59,178205.72
13-12-2023,2023,East,Microinverters,261,1106.12,288697.32
13-12-2023,2023,North,Solar Panels,109,265.1,28895.9
13-12-2023,2023,South,Solar Lights,229,862.34,197475.86
13-12-2023,2023,East,Hybrid Inverters,354,445.88,157841.52
14-12-2023,2023,North,Hybrid Inverters,280,377.09,105585.2
14-12-2023,2023,East,Charge Controllers,117,1275.16,149193.72
15-12-2023,2023,West,Monitoring Systems,178,1277.75,227439.5
15-12-2023,2023,North,Inverters,243,1169.35,284152.05
15-12-2023,2023,East,Microinverters,279,1287.01,359075.79
16-12-2023,2023,East,Mounting Structures,371,1118.19,414848.49
16-12-2023,2023,East,Charge Controllers,104,416.05,43269.2
16-12-2023,2023,East,Solar Lights,175,462.78,80986.5
16-12-2023,2023,South,Mounting Structures,33,702.54,23183.82
16-12-2023,2023,South,Mounting Structures,32,1289.09,41250.88
16-12-2023,2023,West,Solar Water Pumps,304,945.55,287447.2
17-12-2023,2023,South,Smart Meters,479,1143.98,547966.42
17-12-2023,2023,South,Solar Cables,89,1347.39,119917.71
17-12-2023,2023,West,DC Breakers,481,1381.26,664386.06
18-12-2023,2023,South,Energy Storage Units,70,490.66,34346.2
18-12-2023,2023,Central,DC Breakers,279,476.14,132843.06
19-12-2023,2023,North,Solar Water Pumps,231,911.01,210443.31
20-12-2023,2023,Central,Charge Controllers,213,431.42,91892.46
20-12-2023,2023,Central,PV Modules,34,1242.99,42261.66
21-12-2023,2023,Central,Solar Panels,353,1480.32,522552.96
21-12-2023,2023,West,Solar Water Pumps,68,984.62,66954.16
21-12-2023,2023,East,Solar Panels,53,1178.81,62476.93
21-12-2023,2023,East,Mounting Structures,156,658.63,102746.28
22-12-2023,2023,West,Solar Lights,423,1140.49,482427.27
22-12-2023,2023,West,Solar Water Pumps,128,810.45,103737.6
22-12-2023,2023,West,Smart Meters,124,1484.31,184054.44
22-12-2023,2023,East,Mounting Structures,459,375.73,172460.07
22-12-2023,2023,Central,Solar Water Pumps,355,869.69,308739.95
23-12-2023,2023,East,Solar Panels,30,132.51,3975.3
23-12-2023,2023,West,Energy Storage Units,272,1220.88,332079.36
23-12-2023,2023,North,Monitoring Systems,436,1140.58,497292.88
23-12-2023,2023,West,Charge Controllers,296,507.58,150243.68
23-12-2023,2023,West,Solar Panels,255,303.52,77397.6
24-12-2023,2023,West,Hybrid Inverters,456,351.67,160361.52
24-12-2023,2023,North,Solar Lights,243,491.33,119393.19
24-12-2023,2023,West,Energy Storage Units,76,701.9,53344.4
24-12-2023,2023,South,Solar Lights,115,364.09,41870.35
25-12-2023,2023,West,DC Breakers,204,957.54,195338.16
25-12-2023,2023,Central,DC Breakers,266,194.84,51827.44
25-12-2023,2023,Central,Microinverters,232,1350.72,313367.04
25-12-2023,2023,South,Solar Water Pumps,337,401.24,135217.88
25-12-2023,2023,West,Solar Water Pumps,101,165.44,16709.44
26-12-2023,2023,South,Solar Lights,458,888.52,406942.16
26-12-2023,2023,Central,Charge Controllers,208,1064.36,221386.88
26-12-2023,2023,Central,Hybrid Inverters,356,1109.27,394900.12
27-12-2023,2023,Central,Batteries,187,1015.48,189894.76
27-12-2023,2023,East,Monitoring Systems,311,511.98,159225.78
28-12-2023,2023,Central,Monitoring Systems,466,1355.89,631844.74
28-12-2023,2023,North,PV Modules,242,1022.92,247546.64
28-12-2023,2023,North,Solar Water Pumps,388,880.5,341634
28-12-2023,2023,Central,Solar Water Pumps,185,663.14,122680.9
29-12-2023,2023,Central,Microinverters,411,968.3,397971.3
29-12-2023,2023,East,Inverters,118,377.45,44539.1
29-12-2023,2023,East,DC Breakers,410,1065.31,436777.1
30-12-2023,2023,Central,DC Breakers,401,207.37,83155.37
30-12-2023,2023,South,Microinverters,411,207.63,85335.93
30-12-2023,2023,East,Energy Storage Units,11,637.4,7011.4
30-12-2023,2023,South,Mounting Structures,301,438.61,132021.61
01-01-2024,2024,South,Batteries,448,208.43,93376.64
01-01-2024,2024,West,Solar Water Pumps,9,903.06,8127.54
01-01-2024,2024,South,Hybrid Inverters,9,328.56,2957.04
01-01-2024,2024,West,Smart Meters,173,907.57,157009.61
02-01-2024,2024,West,Solar Lights,357,852.87,304474.59
02-01-2024,2024,South,Smart Meters,243,288.01,69986.43
02-01-2024,2024,North,Hybrid Inverters,314,719.03,225775.42
03-01-2024,2024,South,Solar Panels,104,323.31,33624.24
03-01-2024,2024,South,Solar Lights,333,1258.42,419053.86
03-01-2024,2024,East,Charge Controllers,404,790.53,319374.12
03-01-2024,2024,East,Microinverters,474,77.69,36825.06
03-01-2024,2024,South,DC Breakers,337,1312.71,442383.27
03-01-2024,2024,Central,Solar Lights,271,682.26,184892.46
04-01-2024,2024,East,Batteries,15,1040.87,15613.05
04-01-2024,2024,North,Monitoring Systems,181,814.1,147352.1
04-01-2024,2024,West,Smart Meters,294,1283.4,377319.6
05-01-2024,2024,South,Microinverters,419,1361.28,570376.32
05-01-2024,2024,East,Mounting Structures,10,656.98,6569.8
05-01-2024,2024,South,Solar Water Pumps,206,1146.08,236092.48
05-01-2024,2024,West,Batteries,346,928.2,321157.2
06-01-2024,2024,South,PV Modules,155,922.68,143015.4
07-01-2024,2024,East,Smart Meters,488,914.76,446402.88
07-01-2024,2024,West,DC Breakers,87,858.96,74729.52
07-01-2024,2024,Central,Solar Cables,342,563.33,192658.86
08-01-2024,2024,East,Smart Meters,307,623.12,191297.84
08-01-2024,2024,North,Microinverters,342,849.9,290665.8
08-01-2024,2024,North,Solar Lights,6,1284,7704
09-01-2024,2024,North,Hybrid Inverters,235,1120.36,263284.6
09-01-2024,2024,East,Inverters,404,588.85,237895.4
09-01-2024,2024,East,PV Modules,193,415.99,80286.07
10-01-2024,2024,North,Mounting Structures,304,472.61,143673.44
10-01-2024,2024,South,PV Modules,462,278.54,128685.48
10-01-2024,2024,South,Solar Panels,204,370.86,75655.44
11-01-2024,2024,North,PV Modules,114,140.08,15969.12
12-01-2024,2024,South,Energy Storage Units,134,875.3,117290.2
12-01-2024,2024,West,Hybrid Inverters,421,320.83,135069.43
12-01-2024,2024,East,Energy Storage Units,379,986.65,373940.35
12-01-2024,2024,East,Solar Water Pumps,405,920.97,372992.85
12-01-2024,2024,West,Solar Cables,462,550.65,254400.3
13-01-2024,2024,Central,Solar Lights,7,1063.81,7446.67
14-01-2024,2024,East,Solar Water Pumps,50,1349.53,67476.5
14-01-2024,2024,Central,Batteries,413,1064.57,439667.41
15-01-2024,2024,East,Microinverters,215,1463.27,314603.05
15-01-2024,2024,East,Smart Meters,421,340.02,143148.42
15-01-2024,2024,West,Charge Controllers,35,1147.2,40152
16-01-2024,2024,North,Batteries,44,125.39,5517.16
16-01-2024,2024,East,Inverters,27,1358.16,36670.32
16-01-2024,2024,East,Energy Storage Units,417,1207.4,503485.8
16-01-2024,2024,North,DC Breakers,469,133.26,62498.94
17-01-2024,2024,North,Solar Lights,384,180.08,69150.72
18-01-2024,2024,East,Solar Lights,28,909.83,25475.24
18-01-2024,2024,Central,DC Breakers,246,972.97,239350.62
18-01-2024,2024,South,Charge Controllers,467,1190.11,555781.37
19-01-2024,2024,South,Energy Storage Units,226,445.87,100766.62
19-01-2024,2024,West,Microinverters,180,886.71,159607.8
19-01-2024,2024,Central,Solar Panels,135,218.78,29535.3
19-01-2024,2024,South,PV Modules,245,200.82,49200.9
19-01-2024,2024,South,Hybrid Inverters,230,1321.19,303873.7
19-01-2024,2024,South,Charge Controllers,67,193.09,12937.03
19-01-2024,2024,East,Microinverters,298,1449.83,432049.34
20-01-2024,2024,Central,Energy Storage Units,150,1243.49,186523.5
20-01-2024,2024,Central,Inverters,172,678.21,116652.12
21-01-2024,2024,North,Solar Panels,344,168.16,57847.04
21-01-2024,2024,North,Mounting Structures,487,500.23,243612.01
21-01-2024,2024,West,Hybrid Inverters,36,1167.1,42015.6
21-01-2024,2024,West,Energy Storage Units,200,706.51,141302
21-01-2024,2024,North,Smart Meters,83,735.29,61029.07
21-01-2024,2024,East,Charge Controllers,301,706.03,212515.03
22-01-2024,2024,South,Batteries,231,615,142065
22-01-2024,2024,North,Energy Storage Units,428,511.56,218947.68
22-01-2024,2024,North,DC Breakers,60,913.74,54824.4
23-01-2024,2024,West,Charge Controllers,389,1075.82,418493.98
23-01-2024,2024,Central,Inverters,357,485.33,173262.81
23-01-2024,2024,West,Inverters,47,708.2,33285.4
24-01-2024,2024,East,Solar Water Pumps,274,1195.11,327460.14
24-01-2024,2024,South,Solar Lights,335,767.22,257018.7
24-01-2024,2024,West,DC Breakers,156,1141.08,178008.48
24-01-2024,2024,North,Energy Storage Units,53,1401.99,74305.47
25-01-2024,2024,West,PV Modules,337,198.15,66776.55
25-01-2024,2024,West,Mounting Structures,17,629.95,10709.15
25-01-2024,2024,South,Smart Meters,403,1438.67,579784.01
25-01-2024,2024,Central,Microinverters,318,488.98,155495.64
26-01-2024,2024,North,DC Breakers,371,1355.95,503057.45
26-01-2024,2024,West,Energy Storage Units,11,1072.21,11794.31
26-01-2024,2024,East,Hybrid Inverters,134,317.16,42499.44
26-01-2024,2024,South,Monitoring Systems,379,1276.7,483869.3
27-01-2024,2024,North,Microinverters,322,916.93,295251.46
27-01-2024,2024,North,Solar Water Pumps,24,122.47,2939.28
27-01-2024,2024,North,Solar Lights,182,665.33,121090.06
27-01-2024,2024,East,Batteries,152,256.77,39029.04
27-01-2024,2024,West,Solar Water Pumps,29,1349.49,39135.21
27-01-2024,2024,Central,PV Modules,473,1406.14,665104.22
27-01-2024,2024,South,Charge Controllers,211,1185.29,250096.19
28-01-2024,2024,North,Inverters,216,827.63,178768.08
29-01-2024,2024,West,Solar Lights,182,145.11,26410.02
29-01-2024,2024,South,Batteries,376,1275.13,479448.88
29-01-2024,2024,Central,Inverters,279,538.65,150283.35
29-01-2024,2024,North,Solar Cables,56,869.56,48695.36
30-01-2024,2024,North,Energy Storage Units,48,207.74,9971.52
31-01-2024,2024,South,Monitoring Systems,204,281.48,57421.92
31-01-2024,2024,West,Smart Meters,325,211.87,68857.75
31-01-2024,2024,East,Solar Panels,309,1003.51,310084.59
31-01-2024,2024,West,Smart Meters,88,544.18,47887.84
01-02-2024,2024,North,Mounting Structures,329,1481.61,487449.69
01-02-2024,2024,Central,Batteries,4,892.79,3571.16
01-02-2024,2024,South,Energy Storage Units,214,1029.41,220293.74
01-02-2024,2024,East,Solar Cables,412,1058.15,435957.8
01-02-2024,2024,Central,Batteries,481,1243.01,597887.81
01-02-2024,2024,East,Solar Cables,72,405.47,29193.84
02-02-2024,2024,West,Monitoring Systems,348,700.36,243725.28
02-02-2024,2024,North,Charge Controllers,457,120.4,55022.8
02-02-2024,2024,North,Solar Panels,368,743.81,273722.08
02-02-2024,2024,East,Hybrid Inverters,485,1363.84,661462.4
03-02-2024,2024,Central,Smart Meters,222,1159.47,257402.34
03-02-2024,2024,South,Charge Controllers,408,1224.31,499518.48
03-02-2024,2024,East,Mounting Structures,464,453.8,210563.2
03-02-2024,2024,East,DC Breakers,42,1146.09,48135.78
03-02-2024,2024,North,Inverters,276,1108.38,305912.88
03-02-2024,2024,West,Solar Lights,377,1495.68,563871.36
03-02-2024,2024,North,PV Modules,454,499.18,226627.72
04-02-2024,2024,West,DC Breakers,478,1426.3,681771.4
04-02-2024,2024,Central,Batteries,127,501.67,63712.09
04-02-2024,2024,East,Hybrid Inverters,421,425.61,179181.81
04-02-2024,2024,South,Energy Storage Units,270,519.47,140256.9
05-02-2024,2024,East,Hybrid Inverters,105,1179.69,123867.45
05-02-2024,2024,North,Inverters,197,1192.17,234857.49
05-02-2024,2024,Central,Solar Cables,293,528.66,154897.38
06-02-2024,2024,Central,PV Modules,262,153.94,40332.28
07-02-2024,2024,East,Solar Cables,9,1111.54,10003.86
08-02-2024,2024,South,Batteries,332,89.86,29833.52
08-02-2024,2024,Central,Solar Cables,331,1238.25,409860.75
08-02-2024,2024,South,Mounting Structures,46,151.19,6954.74
08-02-2024,2024,Central,Inverters,67,714.98,47903.66
08-02-2024,2024,South,Batteries,335,199.09,66695.15
08-02-2024,2024,North,Energy Storage Units,324,612.74,198527.76
08-02-2024,2024,Central,Energy Storage Units,264,252.62,66691.68
09-02-2024,2024,South,Smart Meters,298,535.35,159534.3
09-02-2024,2024,West,Monitoring Systems,430,439.65,189049.5
09-02-2024,2024,East,Mounting Structures,471,1444.42,680321.82
09-02-2024,2024,North,Batteries,78,282.56,22039.68
10-02-2024,2024,East,Charge Controllers,276,458.28,126485.28
10-02-2024,2024,West,Hybrid Inverters,293,1213.51,355558.43
10-02-2024,2024,East,DC Breakers,473,1346.46,636875.58
10-02-2024,2024,North,Smart Meters,121,1314.61,159067.81
10-02-2024,2024,West,Mounting Structures,45,1429.16,64312.2
11-02-2024,2024,North,Solar Cables,154,857.58,132067.32
11-02-2024,2024,East,Energy Storage Units,250,605.05,151262.5
11-02-2024,2024,West,PV Modules,447,889.94,397803.18
12-02-2024,2024,South,Microinverters,496,664.71,329696.16
12-02-2024,2024,South,Solar Cables,21,217.21,4561.41
12-02-2024,2024,North,Mounting Structures,373,1271.56,474291.88
12-02-2024,2024,North,Monitoring Systems,259,1409.97,365182.23
13-02-2024,2024,North,Microinverters,112,1444.13,161742.56
13-02-2024,2024,South,PV Modules,155,1303.4,202027
13-02-2024,2024,West,Solar Lights,132,624.52,82436.64
13-02-2024,2024,South,Batteries,240,1485.74,356577.6
13-02-2024,2024,East,Solar Cables,415,767.16,318371.4
13-02-2024,2024,East,Solar Water Pumps,224,1334.35,298894.4
14-02-2024,2024,Central,Smart Meters,308,930.48,286587.84
14-02-2024,2024,West,Mounting Structures,230,1344.89,309324.7
14-02-2024,2024,North,Charge Controllers,68,728.23,49519.64
15-02-2024,2024,Central,DC Breakers,124,451.24,55953.76
16-02-2024,2024,Central,Solar Panels,303,362.09,109713.27
17-02-2024,2024,Central,Charge Controllers,208,521.24,108417.92
17-02-2024,2024,East,Solar Lights,329,1205.76,396695.04
17-02-2024,2024,Central,Mounting Structures,304,1425.85,433458.4
18-02-2024,2024,West,Microinverters,345,1185.67,409056.15
18-02-2024,2024,Central,Energy Storage Units,448,347.22,155554.56
18-02-2024,2024,East,Monitoring Systems,487,1322.58,644096.46
18-02-2024,2024,North,DC Breakers,126,1406.32,177196.32
18-02-2024,2024,Central,DC Breakers,289,435.78,125940.42
18-02-2024,2024,East,Monitoring Systems,95,61.65,5856.75
19-02-2024,2024,East,Batteries,54,417.07,22521.78
19-02-2024,2024,West,Charge Controllers,95,239.41,22743.95
